name_key,as_of_fight_date,name,reach,win_ratio_dec_avg,sig_str_land_per_min_dec_avg,sig_str_def_dec_avg,td_land_per_min_dec_avg,td_def_dec_avg,sub_att_per_min_dec_avg,ko_sub_per_win_dec_avg,division_last,dob
edson barboza,2025-12-06,edson barboza,75.0,0.4983793496425024,4.228607706347862,0.4976334839958213,0.0526068940510151,0.3701473698266214,0.0149274740064867,0.4840342133877442,Lightweight,1986-01-21
eduarda moura,2026-02-07,eduarda moura,67.0,,,,,,,,Catch Weight,1994-02-28
eduardo garagorri,2020-11-07,eduardo garagorri,70.0,0.5009932211173558,4.205121327234469,0.4026407571051361,0.0849243692494743,0.3339418138706965,0.0436465566133327,0.3862317274775052,Featherweight,1989-05-28
edward faaloloto,2011-11-05,edward faaloloto,70.0,0.4982113629310639,2.897310291197233,0.4193802849355362,0.1539945878167364,0.3622977257216818,0.0252722508445455,0.6708111664445188,Lightweight,1984-07-15
edwin dewees,2006-11-11,edwin dewees,75.0,0.5015939404490664,2.8815808336540965,0.5071952427101358,0.1158887498892077,0.3485777049844096,0.0749451070713399,0.623663594390313,Middleweight,
edwin figueroa,2013-11-16,edwin figueroa,69.0,0.4974566066333765,3.2175497314882806,0.5146974149901435,0.0895866566977863,0.3755936166339371,0.0669142867118907,0.5812539130110187,Bantamweight,1984-07-31
efrain escudero,2016-04-23,efrain escudero,71.0,0.4991814761262768,3.27553388538556,0.3880286409805464,0.0897032369130582,0.3663669549917779,0.0510316131962662,0.6408695243510886,Lightweight,1986-01-15
eiji mitsuoka,2012-08-11,eiji mitsuoka,71.0,0.4988377477400383,3.460691728904261,0.4775332072432014,0.175543377169394,0.3514965993994758,0.0645191332515513,0.5390015438765834,Featherweight,1976-01-01
elias garcia,2018-12-01,elias garcia,67.0,0.493,2.9424,0.5376781875338603,0.0672,0.4415622161671208,0.0226,0.4486525215215587,Flyweight,1992-09-13
elias silverio,2015-08-23,elias silverio,73.0,0.507,6.3839,0.4494301279663681,0.0805,0.3297033793274395,0.0187,0.8218486919391967,Lightweight,1986-09-22
elias theodorou,2019-05-04,elias theodorou,75.0,0.4996537272221269,3.2071452590828518,0.4313389704659959,0.0620473636561831,0.2994048797831131,0.0179196341755509,0.6255535169522638,Middleweight,1988-05-31
elijah smith,2026-03-14,elijah smith,71.0,0.5070000000000001,4.367434235867555,0.4423212114425288,0.1104582203105776,0.4248050212499425,0.0357917949055963,0.5718899074698709,Bantamweight,2002-09-05
eliot marshall,2011-10-29,eliot marshall,77.0,0.5003128519632917,3.2316039109219736,0.5199683984917262,0.1201457868145509,0.3946123211188824,0.0168980157558701,0.8326487991556707,Light Heavyweight,1980-07-07
elisha ellison,2026-07-11,elisha ellison,78.0,,,,,,,,Heavyweight,1997-03-05
elizeu zaleski dos santos,2025-08-02,elizeu zaleski dos santos,73.0,0.5002857456507447,3.4569458457790923,0.4584680949656402,0.1026979749913784,0.3149130738544323,0.0211940521222438,0.6318499620114852,Welterweight,
elves brener,2025-08-02,elves brener,72.0,0.5002448157002154,3.859282425380887,0.5038002749996013,0.0924897528920282,0.3408269110339563,0.0125347681283476,0.6638439023894123,Lightweight,1997-09-27
elvis mutapcic,2016-12-03,elvis mutapcic,72.0,0.4967304778314576,3.487438457824241,0.6251345226909395,0.0319,0.2802099952410027,0.0086395104853927,0.7110239253861672,Middleweight,1986-07-19
elvis sinosic,2007-04-21,elvis sinosic,77.0,0.4929999999999999,2.379179940192933,0.5816044916097425,0.1834630870550368,0.423443640900417,0.1008501968585019,0.7883644508189953,Light Heavyweight,
emil meek,2020-02-22,emil meek,74.0,0.4973999260983429,2.701096502820247,0.4495201827431235,0.0591038464879401,0.3601192398501839,0.0369895080520519,0.6248631353128554,Welterweight,1988-08-20
emily ducote,2023-05-20,emily ducote,63.0,,,,,,,,Women's Strawweight,1994-01-01
enrique barzola,2020-03-14,enrique barzola,70.0,0.4973846081850219,2.781819870335227,0.4310163979479782,0.1040096263635643,0.3310124006403298,0.029491549935153,0.5618426452420019,Bantamweight,1989-04-28
enrique marin,2016-07-09,enrique marin,72.0,0.4979192081787889,3.068043180280961,0.5279475065422491,0.134061996068608,0.4113339977332692,0.040108597180523,0.7011350996806804,Lightweight,1986-09-02
eric mcconico,2026-04-25,eric mcconico,77.0,0.4999024539969918,3.898297412494529,0.5009192396324732,0.0610228150397059,0.2624268428519539,0.0339235528244524,0.6232832308716835,Middleweight,1990-05-09
eric nolan,2026-06-27,eric nolan,74.0,,,,,,,,Welterweight,1997-09-13
eric schafer,2012-01-20,eric schafer,76.0,0.5005920830044845,3.343508287022848,0.4298859325637649,0.1231725475558511,0.370188543358717,0.0453280478151721,0.6228482745343581,Middleweight,1977-09-20
eric shelton,2019-03-23,eric shelton,68.0,0.4995248501771875,2.8258973237258616,0.3407128707321651,0.2018975080793042,0.4320590835051759,0.0223681724927135,0.4372831143998168,Flyweight,1991-02-02
eric spicely,2019-06-22,eric spicely,73.0,0.4981004413631238,2.913503220117392,0.4496603073041794,0.1224689102103598,0.3699441453724665,0.068145995397844,0.6317502019175669,Middleweight,1986-09-29
eric wisely,2012-04-14,eric wisely,71.0,0.507,3.46623806053134,0.3299536609082235,0.2300355723973255,0.4143937802603786,0.0825398013652586,0.3739220161155658,Featherweight,1984-07-25
erick gonzalez,2023-02-25,erick gonzalez,75.0,0.4929999999999999,3.4832581737352304,0.5295914271756605,0.1036810111640739,0.4239250046308082,0.020860323137014,0.6327924829221978,Lightweight,1992-01-20
erick montano,2016-11-05,erick montano,73.0,0.4990071090705025,3.008963916439988,0.3729352259295019,0.1341847154984197,0.3471529038112522,0.0094560257174924,0.6015068575513638,Welterweight,1985-11-19
erick silva,2017-12-16,erick silva,74.0,0.5032096765136858,3.3656799074605046,0.5144686355496251,0.1072928965626633,0.3755552095500011,0.0358017436221011,0.5494969014686478,Welterweight,1984-06-21
erik koch,2019-07-27,erik koch,71.0,0.4970777179235324,3.0098713800500487,0.5018341839444025,0.0787214615359455,0.3016684158917936,0.0375455864507664,0.6226896472447991,Welterweight,1988-10-04
erik perez,2016-11-05,erik perez,68.0,0.5039071739818574,3.48513228094911,0.3432035590205547,0.1374079053680239,0.3486166818956471,0.0191022665499719,0.5799470791302164,Bantamweight,1989-11-19
erik silva,2026-02-28,erik silva,71.0,0.4929999999999999,3.0518445854542837,0.4956159151252638,0.1271050986524599,0.3980811860885369,0.0257225582061728,0.3922670729633906,Featherweight,1987-03-16
ernest chavez,2014-10-04,ernest chavez,70.0,0.493,2.5014,0.3804522540419855,0.0359,0.4281466117324803,0.0128,0.3922670729633906,Featherweight,1983-06-27
ernesta kareckaite,2026-02-28,ernesta kareckaite,71.0,,,,,,,,Catch Weight,
eryk anders,2026-03-14,eryk anders,75.0,0.501563703905954,4.202185400107296,0.4423012692507354,0.0779345891410521,0.3446790220841943,0.011900989406515,0.6229192124063735,Middleweight,1987-04-21
esteban ribovics,2026-04-11,esteban ribovics,69.0,0.4985290758129395,3.0526589602609344,0.4976824168240644,0.0558426925814556,0.3958680285350047,0.0238591133549935,0.6671987740304847,Lightweight,1996-04-27
estevan payan,2014-04-19,estevan payan,71.0,0.4929999999999999,2.977592634861064,0.5095246531791459,0.0714033930732842,0.5066080432439539,0.034193073567722,0.3900940825068082,Featherweight,1982-03-14
ethyn ewing,2026-04-04,ethyn ewing,69.0,0.507,5.0232,0.5176778266651637,0.1664,0.254506918938699,0.0128,0.3812926477728517,Bantamweight,1998-02-16
eugene jackson,2002-07-13,eugene jackson,75.0,0.4953522574540492,2.585227905042729,0.4833968102400893,0.1176376212857217,0.4127126641037716,0.1053219080454704,0.6224144454774622,Middleweight,
evan dunham,2020-06-06,evan dunham,70.0,0.499111523796758,4.338774040727338,0.4502296861196568,0.109622936932874,0.3263215756992643,0.0319529858631575,0.5963144910346992,Catch Weight,1981-12-18
evan elder,2025-04-26,evan elder,72.0,0.5015810611321581,4.748606748614943,0.4315708968466967,0.0632824008352989,0.4126980554708579,0.0467619259782085,0.6680943418203443,Lightweight,1997-04-11
evan tanner,2008-06-21,evan tanner,74.0,0.4997920693325379,3.65424743282809,0.4863900064384424,0.1283146731394573,0.3719322052999746,0.0471531840343405,0.6213350536197734,Middleweight,1971-02-11
ezra elliott,2026-07-18,ezra elliott,72.0,,,,,,,,Featherweight,
fabiano iha,2001-09-28,fabiano iha,72.0,0.507,3.2498,0.3936436828136443,0.0757,0.4455348016443632,0.0222,0.6152530690911471,Lightweight,
fabiano scherner,2006-05-27,fabiano scherner,78.0,0.493,2.0952,0.4251722930294805,0.0254,0.3172425059217512,0.0049,0.979369042602738,Heavyweight,
fabio cherant,2022-02-12,fabio cherant,74.0,0.507,6.7994,0.6311007623495702,0.045,0.3654336734693877,0.0113,0.7764768384714905,Light Heavyweight,1994-11-25
fabio maldonado,2015-11-07,fabio maldonado,75.0,0.5000807264928759,4.633645202014169,0.4984918095430187,0.0571904451434188,0.4091904675560346,0.0222925129178003,0.8168583823815329,Light Heavyweight,1980-03-17
fabricio camoes,2014-10-25,fabricio camoes,71.0,0.4963693848836571,2.745129725980146,0.3825678639223888,0.1076606706202029,0.4486954056319288,0.0524192883729421,0.6389532937623588,Lightweight,1978-12-23
fabricio werdum,2020-07-25,fabricio werdum,77.0,0.4994353440485601,4.033430387521035,0.4838866204155209,0.1041001918497396,0.4102024614513306,0.0353038051231597,0.965144366797274,Heavyweight,1977-07-30
falaniko vitale,2003-11-21,falaniko vitale,75.0,0.4972754464201616,2.6360542582230027,0.4748727314600649,0.0669447300245519,0.3798227867616494,0.0352904731887796,0.6425828025052736,Middleweight,
fares ziam,2026-06-06,fares ziam,75.0,0.5057957849460917,3.2751103714816026,0.3976786610043261,0.1379649076154157,0.3114632118211485,0.0490302479713905,0.5499492761427514,Lightweight,1997-03-21
farid basharat,2026-07-11,farid basharat,71.0,0.5069999999999999,3.709582576052065,0.3980459031353959,0.1688783892233392,0.4066202167550152,0.0269073116718508,0.5436489613860348,Bantamweight,1997-08-02
farman hasanov,2026-06-27,farman hasanov,74.0,,,,,,,,Welterweight,1995-08-01
felipe arantes,2018-06-23,felipe arantes,73.0,0.4988969636234761,2.936438558135424,0.396706767706792,0.0668962874853679,0.4216284010683964,0.0565015076827219,0.4718676444758537,Bantamweight,1988-02-09
felipe bunes,2026-02-28,felipe bunes,69.0,0.4994164959316799,3.7853878574641313,0.4615034538130383,0.149805400007733,0.3860535077035411,0.0311577885437117,0.5004966064656482,Flyweight,1989-10-29
felipe colares,2022-05-21,felipe colares,69.0,0.5005933833855578,3.892821995306944,0.4504091690274978,0.0660761990879924,0.3012095851437903,0.0579032245429224,0.3824346933097892,Featherweight,1994-03-31
felipe dos santos,2025-03-22,felipe dos santos,70.0,0.493,3.2668,0.4065940471151897,0.0438,0.3302452316076295,0.0582,0.4166223836616267,Flyweight,2000-09-11
felipe franco,2026-07-18,felipe franco,76.0,0.493,2.9938761899087805,0.6705410855300041,0.037444738374465,0.4251178097347248,0.0071600064228593,0.979369042602738,Light Heavyweight,2001-01-22
felipe lima,2025-06-28,felipe lima,68.0,0.4973167004091212,3.608602220265009,0.5796340918253954,0.1856226884282751,0.3710710041988682,0.0445581658937597,0.5823449044531902,Bantamweight,1998-05-07
felipe olivieri,2016-01-30,felipe olivieri,72.0,0.5033811083867854,2.8647403595170657,0.4032539553355614,0.0999964178080141,0.3166468689119602,0.0576803012591819,0.7240405493603488,Lightweight,
felipe silva,2018-05-19,felipe silva,77.0,0.507,5.6831,0.4305705085058147,0.0543,0.2725787451054023,0.0159,0.6152530690911471,Lightweight,1984-05-08
fernando bruno,2016-07-08,fernando bruno,71.0,0.5026861673125863,3.5721129326145147,0.367310878592426,0.0726027839405872,0.3428798570318243,0.0190249728145874,0.6087156064606213,Featherweight,1982-02-24
fernando padilla,2024-12-14,fernando padilla,76.0,0.4946813444182598,4.161860517832363,0.4709536054148269,0.0624542973549278,0.401229059262862,0.0253238479157469,0.417296780440026,Featherweight,1996-12-15
fernie garcia,2024-02-10,fernie garcia,67.0,0.493,2.286488352735338,0.5119957812591883,0.0479773108044145,0.4829816724302047,0.0426777804964814,0.5864365488165736,Featherweight,1992-04-12
filip pejic,2016-04-10,filip pejic,69.0,,,,,,,,Bantamweight,1992-07-21
flavio luiz moura,1999-07-16,flavio luiz moura,75.0,,,,,,,,Middleweight,
floyd sword,2007-06-23,floyd sword,75.0,0.4995125980129323,3.322909205235962,0.4695743332019763,0.0319,0.2792002042016509,0.0557288552053489,0.6174620964696772,Middleweight,
forrest griffin,2012-07-07,forrest griffin,77.0,0.5006791685048616,3.749024637603078,0.4279502679300286,0.0908970428654891,0.3754534173040189,0.0277515920147966,0.7847011228613745,Light Heavyweight,1979-03-16
forrest petz,2010-09-15,forrest petz,71.0,0.5023828255634711,2.876381812559585,0.3322367030577082,0.1407608145863784,0.3757818904441145,0.0941885713733623,0.7217611393727542,Welterweight,1975-09-22
francimar barroso,2018-01-20,francimar barroso,75.0,0.5012860466254621,4.831807950246584,0.4493935852660157,0.0775069660662252,0.352611278282503,0.0153729686025308,0.7845378830648346,Light Heavyweight,1980-02-28
francis carmont,2014-08-23,francis carmont,78.0,0.5020303035878121,2.490210035506366,0.4311971049041333,0.1083435305180627,0.3593883885551768,0.0423441763127979,0.6227165381198844,Middleweight,1981-10-11
francis marshall,2026-04-25,francis marshall,72.0,0.5008597796640607,3.09540111337799,0.4817605608023905,0.1327990554978139,0.3574333332934712,0.0562296972103696,0.4315261435734508,Lightweight,1999-03-03
francis ngannou,2022-01-22,francis ngannou,83.0,0.505075673567976,3.863514520209543,0.5401684815096773,0.0659749508159902,0.3674710288391047,0.0162688606823452,0.9555307443908584,Heavyweight,1986-09-05
francisco figueiredo,2022-08-20,francisco figueiredo,68.0,0.4929999999999999,3.170215715731545,0.4151390500357076,0.0756902116005546,0.4399611530415257,0.016894314770096,0.5138289719818501,Flyweight,1989-10-23
francisco prado,2026-04-11,francisco prado,69.0,0.4978793214759931,3.256105906102112,0.5212496145183841,0.0493983898202385,0.3564209204368705,0.0135072017727466,0.6028686757446997,Welterweight,2002-06-16
francisco rivera,2016-07-30,francisco rivera,70.0,0.4981782319513028,4.079973096722551,0.3516950508573188,0.092834382694929,0.3499015871110725,0.0273698453095047,0.584578298807109,Bantamweight,1981-10-08
francisco trevino,2015-10-03,francisco trevino,70.0,0.4985119715411565,2.951826165361546,0.3285478575568573,0.0694529660057581,0.4706120900915757,0.0103,0.6258870007875323,Lightweight,1981-12-17
francisco trinaldo,2022-10-01,francisco trinaldo,70.0,0.4960504618828649,3.808374506939656,0.4869892384951085,0.0710024264006037,0.3361091682500494,0.0299092787675706,0.5857651442819262,Welterweight,1978-08-24
frank camacho,2022-05-14,frank camacho,73.0,0.4966492549991037,4.750252443292861,0.5056712830475405,0.0810989735960329,0.3630097401281806,0.0173048299734984,0.620673492529858,Lightweight,1989-05-18
frank caracci,1999-01-08,frank caracci,72.0,,,,,,,,Lightweight,
frank lester,2009-06-20,frank lester,74.0,,,,,,,,Welterweight,
frank mir,2016-03-19,frank mir,79.0,0.4991793654064499,3.5110465629247174,0.4508159371441597,0.0820488717009043,0.3988104779437692,0.017177382709654,0.9677328747927888,Heavyweight,1979-05-24
frank shamrock,1999-09-24,frank shamrock,76.0,0.507,3.3155,0.4395862583895822,0.0469,0.5068183523409363,0.2671,0.7637036264100547,Light Heavyweight,
frank trigg,2010-02-06,frank trigg,71.0,0.5016037557313026,2.972767024140242,0.3984521310955916,0.1487898810929168,0.3573079954192974,0.0228304124950149,0.5769717251491916,Welterweight,1972-05-07
frankie edgar,2022-11-12,frankie edgar,68.0,0.4981553417149489,4.3554901030343744,0.4461182453101883,0.1076497071409226,0.3574002008398299,0.0207937821196357,0.4884307688350663,Bantamweight,1981-10-16
frankie perez,2017-07-22,frankie perez,73.0,0.4971397442316231,2.879337855144158,0.3653795149279406,0.0852732384222413,0.4382973447095425,0.0276402022150027,0.6022237574216469,Lightweight,1989-05-11
frankie saenz,2020-08-01,frankie saenz,66.0,0.4998876110835784,3.810173903712781,0.4707257107726376,0.1013424050298462,0.3638397940692826,0.0173113477732578,0.5831407064650476,Bantamweight,1980-08-12
fredson paixao,2010-12-04,fredson paixao,66.0,,,,,,,,Featherweight,1979-05-13
fredy serrano,2016-12-17,fredy serrano,65.0,0.507,2.968,0.4043991400758472,0.4083,0.3852861035422343,0.1364,0.5476424839925786,Flyweight,1979-09-22
gabe green,2025-05-17,gabe green,73.0,0.4979751474660146,4.796925900351997,0.4899066459858794,0.0710712431490769,0.3800225562205115,0.0194973670108143,0.5888403156522604,Lightweight,1993-05-02
gabe ruediger,2011-02-05,gabe ruediger,72.0,0.5025764914804318,4.405495044055837,0.4594201656627151,0.1522391981199559,0.336656080175224,0.0202691341621491,0.6108204446105278,Lightweight,1977-08-29
gable steveson,2026-07-11,gable steveson,78.0,,,,,,,,Heavyweight,2000-05-31
gabriel benitez,2024-04-27,gabriel benitez,71.0,0.4978742110693906,4.972481771627728,0.4617430664118059,0.070775079352194,0.394632929854483,0.0268885305030953,0.5215931010850827,Lightweight,1988-06-15
gabriel bonfim,2026-06-06,gabriel bonfim,72.0,0.4986750508919362,3.997378776525232,0.4413009407294034,0.0389643755486106,0.3506962820518674,0.0081441969733317,0.6011551238719148,Welterweight,1997-08-20
gabriel gonzaga,2016-04-10,gabriel gonzaga,76.0,0.4968340572240486,2.955932843349166,0.5277568542960709,0.1416121751684952,0.3831209314516512,0.0174507090827179,0.9701595491232076,Heavyweight,1979-05-18
gabriel miranda,2025-03-29,gabriel miranda,71.0,0.5009573321215196,3.9350437818154633,0.4821845468187496,0.0670345615227326,0.3580022080365656,0.0404752956664701,0.3874983944952816,Featherweight,1990-03-25
gabriel santos,2025-02-08,gabriel santos,70.0,0.4963869217411623,3.5376840730081707,0.561696048226716,0.1110128138652614,0.408619969853285,0.032220924026359,0.3877156776926137,Featherweight,1996-11-28
gabriel silva,2020-02-29,gabriel silva,71.0,0.493,1.6456,0.5519759185089452,0.0776,0.532229179385553,0.0107,0.5918075411958911,Bantamweight,1994-08-26
gadzhi omargadzhiev,2022-10-22,gadzhi omargadzhiev,71.0,0.4983573861925334,3.019942162449414,0.4746046227553277,0.0430342609505451,0.3447912027442164,0.0823997987665889,0.6471611839434905,Welterweight,1993-02-24
