name,dob,event_date,name_key,source
alex caceres,1988-06-20,2012-07-11,alex caceres,odds_frame
anthony njokuani,1980-03-01,2012-07-11,anthony njokuani,odds_frame
court mcgee,1984-12-12,2012-07-21,court mcgee,odds_frame
mitch clarke,1985-11-24,2012-07-21,mitch clarke,odds_frame
antonio carvalho,1979-05-30,2012-07-21,antonio carvalho,odds_frame
bryan caraway,1984-08-04,2012-07-21,bryan caraway,odds_frame
anthony perosh,1972-10-05,2012-07-21,anthony perosh,odds_frame
roland delorme,1983-12-18,2012-07-21,roland delorme,odds_frame
cheick kongo,1975-05-17,2012-07-21,cheick kongo,odds_frame
hector lombard,1978-02-02,2012-07-21,hector lombard,odds_frame
urijah faber,1979-05-14,2012-07-21,urijah faber,odds_frame
renan barao,1987-01-31,2012-07-21,renan barao,odds_frame
tim boetsch,1981-01-28,2012-07-21,tim boetsch,odds_frame
shawn jordan,1984-10-21,2012-07-21,shawn jordan,odds_frame
brian ebersole,1980-11-27,2012-07-21,brian ebersole,odds_frame
francisco rivera,1981-10-08,2012-07-21,francisco rivera,odds_frame
ryan jimmo,1981-11-27,2012-07-21,ryan jimmo,odds_frame
mitch gagnon,1984-10-10,2012-07-21,mitch gagnon,odds_frame
daniel pineda,1985-08-06,2012-07-21,daniel pineda,odds_frame
anton kuivanen,1984-05-01,2012-07-21,anton kuivanen,odds_frame
nick ring,1979-02-10,2012-07-21,nick ring,odds_frame
james head,1984-02-09,2012-07-21,james head,odds_frame
ulysses gomez,1983-05-25,2012-08-04,ulysses gomez,odds_frame
john moraga,1984-03-20,2012-08-04,john moraga,odds_frame
cole miller,1984-04-26,2012-08-04,cole miller,odds_frame
josh grispi,1988-10-14,2012-08-04,josh grispi,odds_frame
phil davis,1984-09-25,2012-08-04,phil davis,odds_frame
mauricio rua,1981-11-25,2012-08-04,mauricio rua,odds_frame
mike swick,1979-06-19,2012-08-04,mike swick,odds_frame
lyoto machida,1978-05-30,2012-08-04,lyoto machida,odds_frame
nam phan,1983-03-13,2012-08-04,nam phan,odds_frame
rani yahya,1984-09-12,2012-08-04,rani yahya,odds_frame
wagner prado,1986-12-30,2012-08-04,wagner prado,odds_frame
brandon vera,1977-10-10,2012-08-04,brandon vera,odds_frame
damarques johnson,1982-06-28,2012-08-04,damarques johnson,odds_frame
ryan bader,1983-06-07,2012-08-04,ryan bader,odds_frame
jamie varner,1984-10-12,2012-08-04,jamie varner,odds_frame
joe lauzon,1984-05-22,2012-08-04,joe lauzon,odds_frame
frankie edgar,1981-10-16,2012-08-11,frankie edgar,odds_frame
melvin guillard,1983-03-30,2012-08-11,melvin guillard,odds_frame
ed herman,1980-10-02,2012-08-11,ed herman,odds_frame
buddy roberts,1982-10-17,2012-08-11,buddy roberts,odds_frame
chico camus,1985-01-26,2012-08-11,chico camus,odds_frame
michael kuiper,1989-06-07,2012-08-11,michael kuiper,odds_frame
nik lentz,1984-08-13,2012-08-11,nik lentz,odds_frame
eiji mitsuoka,1976-01-01,2012-08-11,eiji mitsuoka,odds_frame
max holloway,1991-12-04,2012-08-11,max holloway,odds_frame
erik perez,1989-11-19,2012-08-11,erik perez,odds_frame
benson henderson,1983-11-16,2012-08-11,benson henderson,odds_frame
donald cerrone,1983-03-29,2012-08-11,donald cerrone,odds_frame
jake shields,1979-01-09,2012-08-11,jake shields,odds_frame
justin lawrence,1990-05-15,2012-08-11,justin lawrence,odds_frame
dustin pague,1987-08-05,2012-08-11,dustin pague,odds_frame
jared hamman,1982-03-07,2012-08-11,jared hamman,odds_frame
ken stone,1982-10-08,2012-08-11,ken stone,odds_frame
yushin okami,1981-07-21,2012-08-11,yushin okami,odds_frame
jon jones,1987-07-19,2012-09-22,jon jones,odds_frame
mitch gagnon,1984-10-10,2012-09-22,mitch gagnon,odds_frame
michael bisping,1979-02-28,2012-09-22,michael bisping,odds_frame
matt hamill,1976-10-05,2012-09-22,matt hamill,odds_frame
igor pokrajac,1979-01-02,2012-09-22,igor pokrajac,odds_frame
cub swanson,1983-11-02,2012-09-22,cub swanson,odds_frame
sean pierson,1976-03-10,2012-09-22,sean pierson,odds_frame
jimy hettes,1987-06-09,2012-09-22,jimy hettes,odds_frame
seth baczynski,1981-10-26,2012-09-22,seth baczynski,odds_frame
joseph benavidez,1984-07-31,2012-09-22,joseph benavidez,odds_frame
tj grant,1984-02-26,2012-09-22,tj grant,odds_frame
marcus brimage,1985-04-06,2012-09-22,marcus brimage,odds_frame
vitor belfort,1977-04-01,2012-09-22,vitor belfort,odds_frame
demetrious johnson,1986-08-13,2012-09-22,demetrious johnson,odds_frame
brian stann,1980-09-24,2012-09-22,brian stann,odds_frame
roger hollett,1978-10-08,2012-09-22,roger hollett,odds_frame
evan dunham,1981-12-18,2012-09-22,evan dunham,odds_frame
charlie brenneman,1981-02-09,2012-09-22,charlie brenneman,odds_frame
walel watson,1984-07-16,2012-09-22,walel watson,odds_frame
simeon thoresen,1984-03-14,2012-09-22,simeon thoresen,odds_frame
kyle noke,1980-03-18,2012-09-22,kyle noke,odds_frame
lance benoist,1988-08-26,2012-09-22,lance benoist,odds_frame
charles oliveira,1989-10-17,2012-09-22,charles oliveira,odds_frame
vinny magalhaes,1984-07-02,2012-09-22,vinny magalhaes,odds_frame
jimi manuwa,1980-02-18,2012-09-29,jimi manuwa,odds_frame
stipe miocic,1982-08-19,2012-09-29,stipe miocic,odds_frame
yves jabouin,1979-05-30,2012-09-29,yves jabouin,odds_frame
john maguire,1983-05-19,2012-09-29,john maguire,odds_frame
matt wiman,1983-09-19,2012-09-29,matt wiman,odds_frame
amir sadollah,1980-08-27,2012-09-29,amir sadollah,odds_frame
brad tavares,1987-12-21,2012-09-29,brad tavares,odds_frame
duane ludwig,1978-08-04,2012-09-29,duane ludwig,odds_frame
paul sass,1988-08-04,2012-09-29,paul sass,odds_frame
stefan struve,1988-02-18,2012-09-29,stefan struve,odds_frame
dan hardy,1982-05-17,2012-09-29,dan hardy,odds_frame
brad pickett,1978-09-24,2012-09-29,brad pickett,odds_frame
john hathaway,1987-07-23,2012-09-29,john hathaway,odds_frame
kyle kingsbury,1982-03-22,2012-09-29,kyle kingsbury,odds_frame
andy ogle,1989-02-16,2012-09-29,andy ogle,odds_frame
gunnar nelson,1988-07-28,2012-09-29,gunnar nelson,odds_frame
tom watson,1982-07-13,2012-09-29,tom watson,odds_frame
che mills,1982-09-29,2012-09-29,che mills,odds_frame
jason young,1986-06-28,2012-09-29,jason young,odds_frame
akira corassani,1982-08-27,2012-09-29,akira corassani,odds_frame
robert peralta,1986-03-14,2012-09-29,robert peralta,odds_frame
damarques johnson,1982-06-28,2012-09-29,damarques johnson,odds_frame
shane roller,1979-07-14,2012-10-05,shane roller,odds_frame
diego nunes,1982-11-30,2012-10-05,diego nunes,odds_frame
mike pierce,1980-09-01,2012-10-05,mike pierce,odds_frame
danny castillo,1979-08-25,2012-10-05,danny castillo,odds_frame
phil harris,1983-09-04,2012-10-05,phil harris,odds_frame
travis browne,1982-07-17,2012-10-05,travis browne,odds_frame
josh neer,1983-03-24,2012-10-05,josh neer,odds_frame
aaron simpson,1974-07-20,2012-10-05,aaron simpson,odds_frame
jacob volkmann,1980-09-05,2012-10-05,jacob volkmann,odds_frame
bart palaszewski,1983-05-30,2012-10-05,bart palaszewski,odds_frame
darren uyenoyama,1979-10-15,2012-10-05,darren uyenoyama,odds_frame
michael johnson,1986-06-04,2012-10-05,michael johnson,odds_frame
justin edwards,1983-01-26,2012-10-05,justin edwards,odds_frame
jake ellenberger,1985-03-28,2012-10-05,jake ellenberger,odds_frame
antonio silva,1979-09-14,2012-10-05,antonio silva,odds_frame
jay hieron,1976-07-29,2012-10-05,jay hieron,odds_frame
chris camozzi,1986-11-20,2012-10-13,chris camozzi,odds_frame
jon fitch,1978-02-24,2012-10-13,jon fitch,odds_frame
renee forte,1987-03-27,2012-10-13,renee forte,odds_frame
joey gambino,1988-10-26,2012-10-13,joey gambino,odds_frame
francisco trinaldo,1978-08-24,2012-10-13,francisco trinaldo,odds_frame
stephan bonnar,1977-04-04,2012-10-13,stephan bonnar,odds_frame
wagner prado,1986-12-30,2012-10-13,wagner prado,odds_frame
dave herman,1984-10-03,2012-10-13,dave herman,odds_frame
erick silva,1984-06-21,2012-10-13,erick silva,odds_frame
reza madadi,1978-06-20,2012-10-13,reza madadi,odds_frame
fabio maldonado,1980-03-17,2012-10-13,fabio maldonado,odds_frame
cristiano marcello,1977-12-03,2012-10-13,cristiano marcello,odds_frame
luiz cane,1981-04-24,2012-10-13,luiz cane,odds_frame
sergio moraes,1982-07-23,2012-10-13,sergio moraes,odds_frame
diego brandao,1987-05-27,2012-10-13,diego brandao,odds_frame
gleison tibau,1983-10-07,2012-10-13,gleison tibau,odds_frame
anderson silva,1975-04-14,2012-10-13,anderson silva,odds_frame
phil davis,1984-09-25,2012-10-13,phil davis,odds_frame
antonio rodrigo nogueira,1976-06-02,2012-10-13,antonio rodrigo nogueira,odds_frame
demian maia,1977-11-06,2012-10-13,demian maia,odds_frame
rick story,1984-08-28,2012-10-13,rick story,odds_frame
glover teixeira,1979-10-28,2012-10-13,glover teixeira,odds_frame
takeya mizugaki,1983-12-16,2012-11-10,takeya mizugaki,odds_frame
riki fukuda,1981-01-06,2012-11-10,riki fukuda,odds_frame
yasuhiro urushitani,1976-09-08,2012-11-10,yasuhiro urushitani,odds_frame
alex caceres,1988-06-20,2012-11-10,alex caceres,odds_frame
cung le,1972-05-25,2012-11-10,cung le,odds_frame
takanori gomi,1978-09-22,2012-11-10,takanori gomi,odds_frame
dong hyun kim,1981-11-17,2012-11-10,dong hyun kim,odds_frame
thiago silva,1982-11-12,2012-11-10,thiago silva,odds_frame
stanislav nedkov,1981-12-09,2012-11-10,stanislav nedkov,odds_frame
paulo thiago,1981-01-25,2012-11-10,paulo thiago,odds_frame
mac danzig,1980-01-02,2012-11-10,mac danzig,odds_frame
jeff hougland,1978-08-02,2012-11-10,jeff hougland,odds_frame
motonobu tezuka,1987-08-29,2012-11-10,motonobu tezuka,odds_frame
john lineker,1990-06-12,2012-11-10,john lineker,odds_frame
tom deblass,1982-05-14,2012-11-10,tom deblass,odds_frame
rich franklin,1974-10-05,2012-11-10,rich franklin,odds_frame
rafael dos anjos,1984-10-26,2012-11-17,rafael dos anjos,odds_frame
pablo garza,1983-09-16,2012-11-17,pablo garza,odds_frame
martin kampmann,1982-04-17,2012-11-17,martin kampmann,odds_frame
azamat gashimov,1990-04-07,2012-11-17,azamat gashimov,odds_frame
rodrigo damm,1980-02-03,2012-11-17,rodrigo damm,odds_frame
john makdessi,1985-05-03,2012-11-17,john makdessi,odds_frame
darren elkins,1984-05-16,2012-11-17,darren elkins,odds_frame
alessio sakara,1981-09-02,2012-11-17,alessio sakara,odds_frame
chad griggs,1978-05-15,2012-11-17,chad griggs,odds_frame
tom lawlor,1983-05-15,2012-11-17,tom lawlor,odds_frame
mark hominick,1982-07-22,2012-11-17,mark hominick,odds_frame
steven siler,1987-02-15,2012-11-17,steven siler,odds_frame
antonio carvalho,1979-05-30,2012-11-17,antonio carvalho,odds_frame
sam stout,1984-04-23,2012-11-17,sam stout,odds_frame
cyrille diabate,1973-10-06,2012-11-17,cyrille diabate,odds_frame
ivan menjivar,1982-05-30,2012-11-17,ivan menjivar,odds_frame
mark bocek,1981-10-24,2012-11-17,mark bocek,odds_frame
francis carmont,1981-10-11,2012-11-17,francis carmont,odds_frame
johny hendricks,1983-09-12,2012-11-17,johny hendricks,odds_frame
georges st-pierre,1981-05-19,2012-11-17,georges st pierre,odds_frame
carlos condit,1984-04-26,2012-11-17,carlos condit,odds_frame
patrick cote,1980-02-29,2012-11-17,patrick cote,odds_frame
nate diaz,1985-04-16,2012-12-08,nate diaz,odds_frame
matt brown,1981-01-10,2012-12-08,matt brown,odds_frame
alexander gustafsson,1987-01-15,2012-12-08,alexander gustafsson,odds_frame
yves edwards,1976-09-30,2012-12-08,yves edwards,odds_frame
jeremy stephens,1986-05-25,2012-12-08,jeremy stephens,odds_frame
mike easton,1984-01-25,2012-12-08,mike easton,odds_frame
nam phan,1983-03-13,2012-12-08,nam phan,odds_frame
abel trujillo,1983-09-18,2012-12-08,abel trujillo,odds_frame
henry martinez,1983-08-07,2012-12-08,henry martinez,odds_frame
joe proctor,1985-08-10,2012-12-08,joe proctor,odds_frame
mike swick,1979-06-19,2012-12-08,mike swick,odds_frame
rory macdonald,1989-07-22,2012-12-08,rory macdonald,odds_frame
mauricio rua,1981-11-25,2012-12-08,mauricio rua,odds_frame
benson henderson,1983-11-16,2012-12-08,benson henderson,odds_frame
scott jorgensen,1982-09-17,2012-12-08,scott jorgensen,odds_frame
ramsey nijem,1988-04-01,2012-12-08,ramsey nijem,odds_frame
daron cruickshank,1985-06-11,2012-12-08,daron cruickshank,odds_frame
marcus levesseur,1982-07-17,2012-12-08,marcus levesseur,odds_frame
dennis siver,1979-01-13,2012-12-08,dennis siver,odds_frame
raphael assuncao,1982-07-19,2012-12-08,raphael assuncao,odds_frame
john albert,1986-10-13,2012-12-08,john albert,odds_frame
bj penn,1978-12-13,2012-12-08,bj penn,odds_frame
rousimar palhares,1980-02-26,2012-12-14,rousimar palhares,odds_frame
norman parke,1986-12-22,2012-12-14,norman parke,odds_frame
yaotzin meza,1981-02-04,2012-12-14,yaotzin meza,odds_frame
chad mendes,1985-05-01,2012-12-14,chad mendes,odds_frame
colin fletcher,1983-01-08,2012-12-14,colin fletcher,odds_frame
manuel rodriguez,1985-04-25,2012-12-14,manuel rodriguez,odds_frame
mike wilkinson,1987-09-15,2012-12-14,mike wilkinson,odds_frame
cody donovan,1981-02-20,2012-12-14,cody donovan,odds_frame
joey beltran,1981-12-08,2012-12-14,joey beltran,odds_frame
george sotiropoulos,1977-07-09,2012-12-14,george sotiropoulos,odds_frame
robert whittaker,1990-12-20,2012-12-14,robert whittaker,odds_frame
seth baczynski,1981-10-26,2012-12-14,seth baczynski,odds_frame
hector lombard,1978-02-02,2012-12-14,hector lombard,odds_frame
ross pearson,1984-09-26,2012-12-14,ross pearson,odds_frame
mike pierce,1980-09-01,2012-12-14,mike pierce,odds_frame
ben alloway,1981-02-19,2012-12-14,ben alloway,odds_frame
brendan loughnane,1989-12-05,2012-12-14,brendan loughnane,odds_frame
nick penner,1980-03-26,2012-12-14,nick penner,odds_frame
igor pokrajac,1979-01-02,2012-12-14,igor pokrajac,odds_frame
brad scott,1989-06-24,2012-12-14,brad scott,odds_frame
john cofer,1984-04-29,2012-12-15,john cofer,odds_frame
tim elliott,1986-12-24,2012-12-15,tim elliott,odds_frame
rustam khabilov,1986-11-04,2012-12-15,rustam khabilov,odds_frame
marcos vinicius,1979-12-05,2012-12-15,marcos vinicius,odds_frame
nick catone,1981-09-01,2012-12-15,nick catone,odds_frame
hugo viana,1982-09-26,2012-12-15,hugo viana,odds_frame
james head,1984-02-09,2012-12-15,james head,odds_frame
reuben duran,1983-07-02,2012-12-15,reuben duran,odds_frame
mike rio,1981-07-06,2012-12-15,mike rio,odds_frame
jared papazian,1988-02-01,2012-12-15,jared papazian,odds_frame
vinc pichel,1982-11-23,2012-12-15,vinc pichel,odds_frame
colton smith,1987-08-14,2012-12-15,colton smith,odds_frame
mike ricci,1986-03-18,2012-12-15,mike ricci,odds_frame
johnny bedford,1983-01-06,2012-12-15,johnny bedford,odds_frame
mike pyle,1975-09-18,2012-12-15,mike pyle,odds_frame
tj waldburger,1988-04-25,2012-12-15,tj waldburger,odds_frame
pat barry,1979-07-07,2012-12-15,pat barry,odds_frame
dustin poirier,1989-01-19,2012-12-15,dustin poirier,odds_frame
roy nelson,1976-06-20,2012-12-15,roy nelson,odds_frame
shane del rosario,1983-09-23,2012-12-15,shane del rosario,odds_frame
jonathan brookins,1985-08-13,2012-12-15,jonathan brookins,odds_frame
matt mitrione,1978-07-15,2012-12-15,matt mitrione,odds_frame
todd duffee,1985-12-06,2012-12-29,todd duffee,odds_frame
jamie varner,1984-10-12,2012-12-29,jamie varner,odds_frame
byron bloodworth,1983-08-16,2012-12-29,byron bloodworth,odds_frame
eddie wineland,1984-06-26,2012-12-29,eddie wineland,odds_frame
derek brunson,1984-01-04,2012-12-29,derek brunson,odds_frame
max holloway,1991-12-04,2012-12-29,max holloway,odds_frame
myles jury,1988-10-31,2012-12-29,myles jury,odds_frame
constantinos philippou,1979-11-29,2012-12-29,constantinos philippou,odds_frame
leonard garcia,1979-07-14,2012-12-29,leonard garcia,odds_frame
joe lauzon,1984-05-22,2012-12-29,joe lauzon,odds_frame
cain velasquez,1982-07-28,2012-12-29,cain velasquez,odds_frame
john moraga,1984-03-20,2012-12-29,john moraga,odds_frame
alan belcher,1984-04-24,2012-12-29,alan belcher,odds_frame
junior dos santos,1984-01-30,2012-12-29,junior dos santos,odds_frame
jim miller,1983-08-30,2012-12-29,jim miller,odds_frame
chris cariaso,1981-05-27,2012-12-29,chris cariaso,odds_frame
yushin okami,1981-07-21,2012-12-29,yushin okami,odds_frame
brad pickett,1978-09-24,2012-12-29,brad pickett,odds_frame
erik perez,1989-11-19,2012-12-29,erik perez,odds_frame
melvin guillard,1983-03-30,2012-12-29,melvin guillard,odds_frame
michael johnson,1986-06-04,2012-12-29,michael johnson,odds_frame
philip de fries,1986-04-21,2012-12-29,philip de fries,odds_frame
tim boetsch,1981-01-28,2012-12-29,tim boetsch,odds_frame
chris leben,1980-07-21,2012-12-29,chris leben,odds_frame
nik lentz,1984-08-13,2013-01-19,nik lentz,odds_frame
andrew craig,1986-01-15,2013-01-19,andrew craig,odds_frame
lucas martins,1988-11-11,2013-01-19,lucas martins,odds_frame
ben rothwell,1981-10-17,2013-01-19,ben rothwell,odds_frame
cb dollaway,1983-08-10,2013-01-19,cb dollaway,odds_frame
michael bisping,1979-02-28,2013-01-19,michael bisping,odds_frame
ildemar alcantara,1982-11-18,2013-01-19,ildemar alcantara,odds_frame
gabriel gonzaga,1979-05-18,2013-01-19,gabriel gonzaga,odds_frame
thiago tavares,1984-11-08,2013-01-19,thiago tavares,odds_frame
diego nunes,1982-11-30,2013-01-19,diego nunes,odds_frame
ronny markes,1988-04-21,2013-01-19,ronny markes,odds_frame
khabib nurmagomedov,1988-09-20,2013-01-19,khabib nurmagomedov,odds_frame
edson barboza,1986-01-21,2013-01-19,edson barboza,odds_frame
wagner prado,1986-12-30,2013-01-19,wagner prado,odds_frame
daniel sarafian,1982-08-21,2013-01-19,daniel sarafian,odds_frame
vitor belfort,1977-04-01,2013-01-19,vitor belfort,odds_frame
shawn jordan,1984-10-21,2013-01-26,shawn jordan,odds_frame
mike russow,1976-09-11,2013-01-26,mike russow,odds_frame
sean spencer,1987-06-25,2013-01-26,sean spencer,odds_frame
erik koch,1988-10-04,2013-01-26,erik koch,odds_frame
demetrious johnson,1986-08-13,2013-01-26,demetrious johnson,odds_frame
quinton jackson,1978-06-20,2013-01-26,quinton jackson,odds_frame
anthony pettis,1987-01-27,2013-01-26,anthony pettis,odds_frame
tj grant,1984-02-26,2013-01-26,tj grant,odds_frame
mike stumpf,1986-08-01,2013-01-26,mike stumpf,odds_frame
clay guida,1981-12-08,2013-01-26,clay guida,odds_frame
simeon thoresen,1984-03-14,2013-01-26,simeon thoresen,odds_frame
david mitchell,1979-10-24,2013-01-26,david mitchell,odds_frame
rafael natal,1982-12-25,2013-01-26,rafael natal,odds_frame
ryan bader,1983-06-07,2013-01-26,ryan bader,odds_frame
matt wiman,1983-09-19,2013-01-26,matt wiman,odds_frame
pascal krauss,1987-04-19,2013-01-26,pascal krauss,odds_frame
vladimir matyushenko,1971-01-04,2013-01-26,vladimir matyushenko,odds_frame
donald cerrone,1983-03-29,2013-01-26,donald cerrone,odds_frame
glover teixeira,1979-10-28,2013-01-26,glover teixeira,odds_frame
john dodson,1984-09-26,2013-01-26,john dodson,odds_frame
ricardo lamas,1982-05-21,2013-01-26,ricardo lamas,odds_frame
hatsu hioki,1983-07-18,2013-01-26,hatsu hioki,odds_frame
francisco rivera,1981-10-08,2013-02-02,francisco rivera,odds_frame
dustin kimura,1989-05-21,2013-02-02,dustin kimura,odds_frame
jay hieron,1976-07-29,2013-02-02,jay hieron,odds_frame
evan dunham,1981-12-18,2013-02-02,evan dunham,odds_frame
demian maia,1977-11-06,2013-02-02,demian maia,odds_frame
antonio silva,1979-09-14,2013-02-02,antonio silva,odds_frame
rogerio nogueira,1976-06-02,2013-02-02,rogerio nogueira,odds_frame
frankie edgar,1981-10-16,2013-02-02,frankie edgar,odds_frame
isaac vallie-flagg,1978-04-08,2013-02-02,isaac vallie flagg,odds_frame
edwin figueroa,1984-07-31,2013-02-02,edwin figueroa,odds_frame
ian mccall,1984-05-07,2013-02-02,ian mccall,odds_frame
yves edwards,1976-09-30,2013-02-02,yves edwards,odds_frame
chico camus,1985-01-26,2013-02-02,chico camus,odds_frame
joseph benavidez,1984-07-31,2013-02-02,joseph benavidez,odds_frame
jose aldo,1986-09-09,2013-02-02,jose aldo,odds_frame
rashad evans,1979-09-25,2013-02-02,rashad evans,odds_frame
alistair overeem,1980-05-17,2013-02-02,alistair overeem,odds_frame
jon fitch,1978-02-24,2013-02-02,jon fitch,odds_frame
gleison tibau,1983-10-07,2013-02-02,gleison tibau,odds_frame
